Scene_ID,Character,Dialogue,Scene_Description,Metadata
45.0,PICARD,Fail-safe?,[Enterprise-E engineering],
45.0,LAFORGE,His ethical and moral subroutines took over all of his basic functions.,[Enterprise-E engineering],
45.0,PICARD,So what you're saying he still knew the difference between right and wrong.,[Enterprise-E engineering],
45.0,LAFORGE,"In a sense, that's all he knew. The system is designed to protect him against anyone who might try to take advantage of his memory loss.",[Enterprise-E engineering],
45.0,PICARD,And yet he attacked us. And told the Ba'ku that we were a threat. ...Are the implants bothering you?,[Enterprise-E engineering],
45.0,LAFORGE,"No, I'm all right. I'm just tired.",[Enterprise-E engineering],
45.0,,,[Enterprise-E engineering],
45.0,DATA,Geordi? Captain?,[Enterprise-E engineering],
45.0,PICARD,"You're on the Enterprise, Data.",[Enterprise-E engineering],(Geordi opens a panel to reveal Data standing in a restraint. He activates him)
45.0,DATA,I seem to be missing several memory engrams. ...There they are.,[Enterprise-E engineering],
45.0,PICARD,"Data, what's the last thing that you remember?",[Enterprise-E engineering],
45.0,DATA,'his nose should pant and his lip should curl...',[Enterprise-E engineering],
45.0,PICARD,From the mission.,[Enterprise-E engineering],
45.0,DATA,"I was in an isolation suit gathering physiometric data on Ba'ku. My last memory is going into the hills, following some children.",[Enterprise-E engineering],
46.0,,,[Ba'ku village - day],
46.0,,,[Ba'ku village - day],
46.0,SOJEF,"Artim, do you remember where you were on the day of lightning when the artificial lifeform appeared to us?",[Ba'ku village - day],
46.0,ARTIM,"In the hills, by the dam.",[Ba'ku village - day],(Artim is sitting up in a tree with another Ba'ku boy and they are playing with a 'palm-pet')
46.0,PICARD,Can you show us?,[Ba'ku village - day],
46.0,DATA,There is no reason to fear me. I am now operating within normal parameters.,[Ba'ku village - day],
46.0,ARTIM,What?,[Ba'ku village - day],
46.0,DATA,"They fixed me. ...Captain, the boy is afraid of me.",[Ba'ku village - day],
46.0,PICARD,"It is nothing personal, Data. You have to remember these people have rejected technology.",[Ba'ku village - day],
46.0,DATA,I am the personification of everything they have rejected.,[Ba'ku village - day],
46.0,PICARD,"Until this week, that young man probably never saw a machine, let alone one that walks and talks.",[Ba'ku village - day],
47.0,,,[Riker's quarters - bathroom],
47.0,,,[Riker's quarters - bathroom],
47.0,WORF (on intercom),Bridge to Riker.,[Riker's quarters - bathroom],
47.0,RIKER,"Can I get back to you, Mister Worf?",[Riker's quarters - bathroom],(Troi and Riker are sharing a foam bath and Troi is shaving Riker)
47.0,WORF (on intercom),"Admiral Dougherty's on the com-link, sir.",[Riker's quarters - bathroom],
47.0,RIKER,"Patch him through. ...Yes, Admiral.",[Riker's quarters - bathroom],
48.0,,,[Son'a body facility],
48.0,,,[Son'a body facility],
48.0,DOUGHERTY,Why haven't you left orbit?,[Son'a body facility],
48.0,RIKER (on intercom),"Captain Picard is still on the surface, sir.",[Son'a body facility],(Ru'afo is on a medical treatment chair having facial treatment)
48.0,DOUGHERTY,Doing what?,[Son'a body facility],
48.0,RIKER (on intercom),He didn't want to leave until we could adequately explain why Data malfunctioned.,[Son'a body facility],
49.0,,,[Riker's quarters - bathroom],
49.0,RIKER,His future in Starfleet could depend on it.,[Riker's quarters - bathroom],
50.0,,,[Son'a body facility],
50.0,DOUGHERTY,Remind the Captain his twelve hours are up.,[Son'a body facility],
51.0,,,[Riker's quarters - bathroom],
51.0,RIKER,Yes sir.,[Riker's quarters - bathroom],
51.0,DOUGHERTY (on intercom),Dougherty out.,[Riker's quarters - bathroom],
52.0,,,[Son'a body facility],
52.0,SO'NA DOCTOR,Your body is producing far too many toxins. We've reached the limit of genetic manipulation.,[Son'a body facility],
52.0,RU'AFO,I won't need any more genetic manipulation if our Federation friends will allow us to complete this mission.,[Son'a body facility],
53.0,,,[Ba'ku planet lake - day],
53.0,DATA,Tricorder functions are limited due to heavy deposits of kelbonite in these hills.,[Ba'ku planet lake - day],
53.0,PICARD,How about a passive radiation scan?,[Ba'ku planet lake - day],
53.0,DATA,"Curious, there appear to be strong neutrino emissions coming from the lake.",[Ba'ku planet lake - day],
53.0,,,[Ba'ku planet lake - day],
53.0,ARTIM,Can he breathe under water?,[Ba'ku planet lake - day],
53.0,PICARD,Data doesn't breathe.,[Ba'ku planet lake - day],(Data walks into the lake and disappears under the surface)
53.0,ARTIM,Won't he rust?,[Ba'ku planet lake - day],
53.0,PICARD,No.,[Ba'ku planet lake - day],
53.0,,,[Ba'ku planet lake - day],
53.0,DATA,"Captain! ...Captain, I believe I know what is causing the neutrino emission.",[Ba'ku planet lake - day],
53.0,,,[Ba'ku planet lake - day],(Data emerges from the lake a short distance along the beach)
53.0,DATA,"The vessel is clearly Federation in origin, Captain.",[Ba'ku planet lake - day],
53.0,PICARD,'Just a few loose ends to tie up.',[Ba'ku planet lake - day],(Data climbs onto a dam and opens a sluice gate which begins to drain the lake revealing the holoship)
53.0,SOJEF,We're not interested in such things.,[Ba'ku planet lake - day],
53.0,ANIJ,I am.,[Ba'ku planet lake - day],
53.0,,,[Ba'ku planet lake - day],
53.0,PICARD,It think it would be wiser...,[Ba'ku planet lake - day],
53.0,ANIJ,"I'm, going with you.",[Ba'ku planet lake - day],"(Picard and Data climb onto a twin-hulled raft, Anij joins them)"
53.0,,,[Ba'ku planet lake - day],
54.0,,,[Holoship],
54.0,DATA,"It is a holographic projection. ...Incomplete, I might add.",[Holoship],(when they arrive at the holoship Data uses his tricorder to open the doors)
54.0,PICARD,What you're seeing is a computer driven image created by photons and forcefields.,[Holoship],
54.0,ANIJ,"I know what a hologram is, Captain. The question is why would anyone want to create one of our village?",[Holoship],
54.0,PICARD,"Data, if you were following the children and discovered this ship...",[Holoship],
54.0,DATA,It is conceivable I was shot to protect the secret of its existence.,[Holoship],
54.0,PICARD,Why would they duplicate this village except to deceive the Ba'ku?,[Holoship],
54.0,ANIJ,Deceive us?,[Holoship],
54.0,PICARD,"To move you off this planet. You go to sleep one night in the village. Wake up the next morning on this flying holodeck transported en masse. In a few days, you're relocated on a similar planet without ever realising it.",[Holoship],
54.0,DATA,Why would the Federation or the Son'a wish to move the Ba'ku?,[Holoship],
54.0,PICARD,I don't know.,[Holoship],
54.0,,,[Holoship],
54.0,PICARD,Computer. End programme. Decloak the vessel.,[Holoship],
54.0,ANIJ,Help! I can't swim!,[Holoship],(suddenly there is a burst of disruptor fire causing Anij to jump into the lake. Picard and Data return the fire downing the Son'a soldier)
54.0,,,[Holoship],
54.0,PICARD,Don't panic.,[Holoship],
54.0,ANIJ,I've been shot at. Thrown into the lake out of an invisible ship that's come to abduct us. What's there to panic about?,[Holoship],(Data and Picard promptly jump in after her)
54.0,,,[Holoship],
54.0,DATA,"In the event of a water landing, I have been designed to serve as a floatation device.",[Holoship],
55.0,,,[Enterprise-E transporter room],(Data surfaces)
55.0,PICARD,"Mister Worf, did the hostages mention a cloaked ship during their debriefing?",[Enterprise-E transporter room],
55.0,WORF,No sir.,[Enterprise-E transporter room],
55.0,PICARD,"Debrief them again. ...Have you been in a fight, Mister Worf?",[Enterprise-E transporter room],
55.0,WORF,No sir. It is a gorch.,[Enterprise-E transporter room],
55.0,PICARD,Gorch?,[Enterprise-E transporter room],
55.0,DATA,"A pimple, sir.",[Enterprise-E transporter room],
55.0,PICARD,"Oh, ...well, it's ...hardly noticeable.",[Enterprise-E transporter room],
56.0,,,[Enterprise-E corridor],
56.0,,,[Enterprise-E corridor],
56.0,RIKER,"Smooth as an android's bottom, eh, Data?",[Enterprise-E corridor],
56.0,DATA,"I beg your pardon, sir?",[Enterprise-E corridor],(when Riker strokes his chin Data realises Riker is now clean-shaven)
56.0,RIKER,Admiral Dougherty wants to know why we haven't left yet.,[Enterprise-E corridor],
56.0,PICARD,We're not going anywhere.,[Enterprise-E corridor],
57.0,,,[Enterprise-E turbolift],
57.0,PICARD,Deck five.,[Enterprise-E turbolift],
57.0,RIKER,"(referring to Worf's gorch) Klingons never do anything small, do you?",[Enterprise-E turbolift],
57.0,WORF,Doctor Crusher asked to speak to you when you returned.,[Enterprise-E turbolift],
57.0,PICARD,Picard to Crusher.,[Enterprise-E turbolift],
58.0,,,[Enterprise-E sickbay],
58.0,CRUSHER,"Captain, the Son'a hostages declined to be examined. I had them confined to quarters.",[Enterprise-E sickbay],
59.0,,,[Enterprise-E turbolift],
59.0,PICARD,And our people?,[Enterprise-E turbolift],
60.0,,,[Enterprise-E sickbay],
60.0,CRUSHER,"Not at all. They're fine ...in fact, they're better than fine. Increased metabolism, improved muscle tone, high energy. We should all be so lucky.",[Enterprise-E sickbay],
61.0,,,[Enterprise-E turbolift],
61.0,PICARD,"Very good, Doctor. Picard out.",[Enterprise-E turbolift],
62.0,,,[Enterprise-E corridor],
62.0,PICARD,"Worf, don't release the Son'a officers until I've talked to Ahdar Ru'afo.",[Enterprise-E corridor],
62.0,WORF,Aye sir.,[Enterprise-E corridor],
62.0,DATA,"Commander! May I, ...may I?",[Enterprise-E corridor],
62.0,,,[Enterprise-E corridor],
63.0,,,[Picard's quarters],
63.0,PICARD,"Computer. Music. ...No, no, not that. Something Latin.",[Picard's quarters],(Data touches Riker's chin and shakes his head)
63.0,COMPUTER VOICE,Specify.,[Picard's quarters],
63.0,PICARD,A mambo. (Picard begins to move to the rhythm),[Picard's quarters],
63.0,PICARD,That's more like it.,[Picard's quarters],
64.0,,,[Ba'ku home - night],
64.0,,,[Ba'ku home - night],
64.0,PICARD,How old are you?,[Ba'ku home - night],
64.0,SOJEF,"We came here from a solar system on the verge of self-annihilation, ...where technology had created weapons that threatened to destroy all life. A small group of us set off to find a new home, ...a home that would be isolated from the threats of other worlds. ...That was three hundred and nine years ago.",[Ba'ku home - night],"(Picard knocks at the door, Anij answers it)"
64.0,PICARD,And you haven't aged a day since then?,[Ba'ku home - night],
64.0,SOJEF,"Actually, I was a good deal older when we arrived ...in terms of my physical condition.",[Ba'ku home - night],
64.0,ANIJ,There's an unusual metaphasic radiation coming from the planet's rings. It continuously regenerates our genetic structure. You must have noticed the effects by now.,[Ba'ku home - night],
64.0,PICARD,We've just begun to. ...I suppose you're seventy-five.,[Ba'ku home - night],
64.0,ARTIM,No. I'm twelve.,[Ba'ku home - night],
64.0,TOURNEL,The metaphasic radiation won't begin to affect him until he reaches maturity.,[Ba'ku home - night],
64.0,PICARD,"To most offlanders, what you have here would be more valuable than ...gold-pressed latinum. ...I'm afraid that's the reason that someone may be trying to take your world away from you.",[Ba'ku home - night],
64.0,ARTIM,The artificial lifeform was right.,[Ba'ku home - night],
64.0,PICARD,"If it were not for Data, it's probable that you would be re-located by now.",[Ba'ku home - night],
64.0,TOURNEL,How can we possibly defend ourselves?,[Ba'ku home - night],
64.0,SOJEF,"The moment we pick up a weapon, we become one of them. ...We lose everything we are.",[Ba'ku home - night],
64.0,PICARD,"It may not come to that. ...Clearly, the architects of this conspiracy want to keep it a secret. Not only from you, but from my people as well. ...I don't intend to let them.",[Ba'ku home - night],
65.0,,,[Ba'ku village - night],
65.0,,,[Ba'ku village - night],
65.0,ANIJ,"We've always known that to survive, we had to remain apart. It hasn't been easy. Many of the young people want to know more about the offland. ...They're attracted to stories of a faster pace of life.",[Ba'ku village - night],
65.0,PICARD,Most of my people who live that faster life would sell their souls to slow it down.,[Ba'ku village - night],(Picard and Anij are taking a walk)
65.0,ANIJ,But not you?,[Ba'ku village - night],
65.0,PICARD,There are days!,[Ba'ku village - night],
65.0,ANIJ,"You don't live up to your reputation as an offlander, Picard.",[Ba'ku village - night],
65.0,PICARD,"Well, in defence of offlanders, there are many more people like me.",[Ba'ku village - night],
65.0,ANIJ,Who wouldn't be tempted by the promise of perpetual youth? ...I don't think so.,[Ba'ku village - night],
65.0,PICARD,"You give me more credit than I deserve. Well, of course, I'm tempted. Who wouldn't be? ...But some of the darkest chapters in the history of my world involve the forced relocation of a small group of people to satisfy the demands of a large one. I'd hoped we had learned from our mistakes, but ...it seems that some of us haven't.",[Ba'ku village - night],
65.0,,,[Ba'ku village - night],
65.0,PICARD,This is extraordinary craftsmanship.,[Ba'ku village - night],
65.0,ANIJ,"It's the work of students. ...They're almost ready to become apprentices. In thirty or forty years, some of them will take their place among the artisans.",[Ba'ku village - night],(Picard pauses to inspect some beautifully handcrafted quilts)
65.0,PICARD,Apprenticing for thirty years... ...Did your people's mental discipline develop here?,[Ba'ku village - night],
65.0,ANIJ,"More questions. Always the explorer. ...If you stay long enough, that'll change.",[Ba'ku village - night],
65.0,PICARD,Will it?,[Ba'ku village - night],
65.0,ANIJ,"You stop reviewing what happened yesterday, ...stop planning for tomorrow. ...Let me ask you a question. ...Have you ever experienced a perfect moment in time?",[Ba'ku village - night],
65.0,PICARD,A perfect moment?,[Ba'ku village - night],
65.0,ANIJ,When time seemed to stop ...and you could almost live in that moment.,[Ba'ku village - night],
65.0,PICARD,Seeing my home planet from space for the first time.,[Ba'ku village - night],
65.0,ANIJ,"Exactly. Nothing more complicated than perception. ...You explore the universe. We have discovered that a single moment in time can be a universe in itself, ...full of powerful forces. ...Most people aren't aware enough of the now to even notice.",[Ba'ku village - night],
65.0,PICARD,I wish I could spare a few centuries to learn.,[Ba'ku village - night],
65.0,ANIJ,It took us centuries to learn that it doesn't have to take centuries to learn it.,[Ba'ku village - night],
65.0,PICARD,There's one thing I don't understand. In three hundred years ...you never learned to swim!,[Ba'ku village - night],
65.0,ANIJ,"I just haven't got around to it yet. ...I wonder if you're aware of the trust you endanger, Jean-Luc Picard. In my experience, it's unusual for...",[Ba'ku village - night],
65.0,PICARD,...an offlander?,[Ba'ku village - night],
65.0,ANIJ,For someone so young.,[Ba'ku village - night],
65.0,,,[Ba'ku village - night],
65.0,PICARD,Geordi?,[Ba'ku village - night],
65.0,LAFORGE,"Captain. ...As it turned out there wasn't anything wrong with my implants at all. There was something right ...with my eyes. ...When Doctor Crusher removed the ocular connections, she found that the cells around my optic nerves had...",[Ba'ku village - night],(they arrive back at Anij's front door. Picard walks across the bridge and spies Geordi standing on a headland as the sun rises. He joins him)
65.0,PICARD,...started to regenerate.,[Ba'ku village - night],
65.0,LAFORGE,"It may not last and ...if it doesn't, ...I just wanted, ...before we go, I... You know, I've never seen a sunrise. ...At least not the way you see them.",[Ba'ku village - night],
66.0,,,[Enterprise-E ready room],
66.0,RU'AFO,"Am I to understand you are not releasing my men, Captain?",[Enterprise-E ready room],
66.0,PICARD,We found the holoship.,[Enterprise-E ready room],
66.0,DOUGHERTY,"Ru'afo, why don't you let the Captain and me...",[Enterprise-E ready room],
66.0,RU'AFO,No!,[Enterprise-E ready room],
66.0,,,[Enterprise-E ready room],
66.0,RU'AFO,This entire mission has been one Federation blunder after another. You will return my men or this alliance will end with the destruction of your ship.,[Enterprise-E ready room],
66.0,,,[Enterprise-E ready room],(the skin cracks on Ru'afo's forehead and blood trickles down)
66.0,DOUGHERTY,"You're looking well, Jean-Luc. ...Rested.",[Enterprise-E ready room],
66.0,PICARD,"I won't let you move them, Admiral. I will take this to the Federation Council.",[Enterprise-E ready room],(Ru'afo leaves)
66.0,DOUGHERTY,I'm acting on orders form the Federation Council.,[Enterprise-E ready room],
66.0,PICARD,How can there be an order to abandon the Prime Directive?,[Enterprise-E ready room],
66.0,DOUGHERTY,The Prime Directive doesn't apply. These people are not indigenous to this planet. They were never meant to be immortal. We'll simply be restoring them to their natural evolution.,[Enterprise-E ready room],
66.0,PICARD,Who the hell are we to determine the next course of evolution for these people?,[Enterprise-E ready room],
66.0,DOUGHERTY,"Jean-Luc, there are six hundred people down there. We'll be able to use the regenerative properties of this radiation to help billions. ...The Son'a have developed a procedure to collect the metaphasic particles from the planets rings.",[Enterprise-E ready room],
66.0,PICARD,A planet in Federation space.,[Enterprise-E ready room],
66.0,DOUGHERTY,That's right. We have the planet. They have the technology. ...A technology we can't duplicate. You know what that makes us? ...Partners.,[Enterprise-E ready room],
66.0,PICARD,Our partners are nothing more than petty thugs.,[Enterprise-E ready room],
66.0,DOUGHERTY,"On Earth, petroleum once turned petty thugs into world leaders. Warp drive transformed a bunch of Romulan thugs into an Empire. We can handle the Son'a. I'm not worried about that.",[Enterprise-E ready room],
66.0,PICARD,Someone probably said the same thing about the Romulans a century ago.,[Enterprise-E ready room],
66.0,DOUGHERTY,"With metaphasics, life spans will be doubled. ...An entire new medical science will evolve. I understand your Chief Engineer has the use of his eyes for the first time in his life. ...Would you take that away from him?",[Enterprise-E ready room],
66.0,PICARD,There are metaphasic particles all over the Briar Patch. Why does it have to be this planet?,[Enterprise-E ready room],
66.0,DOUGHERTY,"It's the concentration in the rings that makes the whole damned thing work. Don't ask me to explain it. I only know they inject something into the rings that starts a thermolytic reaction. When it's over, the planet will be uninhabitable for generations.",[Enterprise-E ready room],
66.0,PICARD,"Admiral, delay the procedure. Let my people look at the technology.",[Enterprise-E ready room],
66.0,DOUGHERTY,Our best scientific minds already have. We can't find any other way to do this.,[Enterprise-E ready room],
66.0,PICARD,Then the Son'a can establish a separate colony on this planet until we do.,[Enterprise-E ready room],
66.0,DOUGHERTY,"It would take ten years of normal exposure to begin to reverse their condition. Some of them won't survive that long. Besides, they don't want to live in the middle of the Briar Patch. ...Who would?",[Enterprise-E ready room],
66.0,PICARD,The Ba'ku. ...We are betraying the principles upon which the Federation was founded. It's an attack upon its very soul. ...And it will destroy the Ba'ku ...just as cultures have been destroyed in every other forced relocation throughout history.,[Enterprise-E ready room],
66.0,DOUGHERTY,"Jean-Luc, we are only moving six hundred people.",[Enterprise-E ready room],
66.0,PICARD,"How many people does it take, Admiral, before it becomes wrong? A thousand? Fifty thousand? A million? How many people does it take, Admiral?",[Enterprise-E ready room],
66.0,DOUGHERTY,"I'm ordering you to the Goren system. I'm also ordering the release of the Son'a officers. File whatever protest you wish to, Captain. ...By the time you do, this will all be done.",[Enterprise-E ready room],
67.0,,,[Picard's quarters],
67.0,,,[Picard's quarters],
68.0,,,[Son'a body enhancement facility],
68.0,RU'AFO,Gallatin! So the righteous Starfleet Captain finally released you.,[Son'a body enhancement facility],(Picard returns to his quarters and removes the pips from his collar)
68.0,GALLATIN,Yes sir.,[Son'a body enhancement facility],
68.0,RU'AFO,Did you encounter any problems on the surface?,[Son'a body enhancement facility],
68.0,GALLATIN,No sir. ...But it wasn't easy being among them.,[Son'a body enhancement facility],
68.0,RU'AFO,I'm sure. Just don't forget what they did to us. ...We'll have them rounded up in a day or two. We needn't bother with the Federation holoship any more. Just get the holding cells ready.,[Son'a body enhancement facility],
68.0,GALLATIN (OC),Yes sir.,[Son'a body enhancement facility],
68.0,RU'AFO,(to an Elloran attendant),[Son'a body enhancement facility],
68.0,,,[Son'a body enhancement facility],
69.0,,,[Captain's yacht],
69.0,DATA (OC),"Re-routing the transport grid to avoid detection was wise, sir. However the transporter is rarely used after oh two hundred hours.",[Captain's yacht],"I'm going to miss these little flesh-stretching sessions of ours, my dear."
69.0,,,[Captain's yacht],
69.0,TROI,Taking the Captain's yacht out for a spin?,[Captain's yacht],
69.0,WORF,"Seven metric tons of ultritium explosives, eight tetryon pulse launchers, ten isomagnetic disintegrators.",[Captain's yacht],"(Geordi and Riker (in uniform), Troi, Worf, Crusher and Data (in civilian clothes) descend on a lift)"
69.0,RIKER,Looks like you're planning on doing some hunting?,[Captain's yacht],
69.0,PICARD,Return to your quarters. ...That's an order.,[Captain's yacht],
69.0,RIKER,No uniform? No orders.,[Captain's yacht],
69.0,LAFORGE,"Captain. How could I look at another sunrise, knowing what my sight cost these people?",[Captain's yacht],
69.0,DATA,"I feel obliged to point out that the environmental anomalies may have stimulated certain rebellious instincts common to youth which could affect everyone's judgment. ...Except mine, of course.",[Captain's yacht],
69.0,CRUSHER,"Okay, Data, what do you think we should do?",[Captain's yacht],
69.0,DATA,Saddle up. ...Lock and load.,[Captain's yacht],
69.0,PICARD,"They won't begin the procedure while the planet is still inhabited. So, ...our job is to keep the planet inhabited. Will. Geordi. Go back and put a face on what's happening here. Make the Council 'see' the Ba'ku. It's too easy to turn a blind eye to the suffering of a people you don't know.",[Captain's yacht],
69.0,RIKER,I'll be back before you know it.,[Captain's yacht],
69.0,PICARD,We'll hold out as long as we can.,[Captain's yacht],
70.0,,,[So'na ship tactical room],
70.0,RU'AFO,The injector performs perfectly in every simulation.,[So'na ship tactical room],
70.0,GALLATIN,"Sir, as the Enterprise left orbit, one of their support craft went down to the surface. It appeared to be the Captain's yacht. Five persons on board.",[So'na ship tactical room],
70.0,RU'AFO,"We're not waiting until morning. Take the shuttles and get everyone off the surface tonight. ...Gallatin! If Picard or any of his people interfere, ...eliminate them.",[So'na ship tactical room],
71.0,,,[Ba'ku village - night],
71.0,TOURNEL,We're leaving the village. Take only what you need. Bring food. We may not be back for days.,[Ba'ku village - night],
71.0,DATA,It is a transport inhibitor. ...It will help prevent spaceships from beaming anyone off the surface.,[Ba'ku village - night],
71.0,PICARD,"These veins of kelbonite running through the hills will interfere with their transporters, and when the terrain forces us away from the deposits, then we'll use transport inhibitors as a compensation. The mountains have the heaviest concentration of kelbonite. Once there it will make transport virtually impossible.",[Ba'ku village - night],
71.0,ANIJ,There are caves in those mountains.,[Ba'ku village - night],
71.0,PICARD,"Then we should be able to hold on for a long time once we're there, but they're not Going to make it easy for us to get there.",[Ba'ku village - night],
71.0,DATA,"Captain, we have activated the transport inhibitors around the village.",[Ba'ku village - night],
71.0,PICARD,Good.,[Ba'ku village - night],
71.0,,,[Ba'ku village - night],
71.0,PICARD,Let's move these people out!,[Ba'ku village - night],
72.0,,,[Son'a shuttlecraft],(Son'a shuttlecraft appear in the sky)
72.0,ELLORAN OFFICER #2,Transporters are not functioning.,[Son'a shuttlecraft],
72.0,GALLATIN,They're blocking the beam with some kind of inhibitor. We'll have to locate and destroy them.,[Son'a shuttlecraft],
73.0,,,[Ba'ku village - night],
73.0,SOJEF,(to Artim) You're carrying too much. We have a long climb ahead of us.,[Ba'ku village - night],
73.0,,,[Ba'ku village - night],
73.0,WORF,We've lost three transport inhibitors. There's a gap in the field.,[Ba'ku village - night],
73.0,,,[Ba'ku village - night],(the Son'a shuttles open fire)
73.0,ARTIM,Father!,[Ba'ku village - night],
73.0,,,[Ba'ku village - night],(as the Ba'ku flee the attack continues and groups are being transported out. Artim stumbles)
74.0,,,[Son'a ship tactical room],
74.0,GALLATIN,They're following the kelbonite deposits. Using the interference to block our transporters.,[Son'a ship tactical room],(Data grabs his hand)
74.0,RU'AFO,Recommendations?,[Son'a ship tactical room],
74.0,DOUGHERTY,Take me down. Let me talk to Picard.,[Son'a ship tactical room],
74.0,RU'AFO,Talk! We should send down an assault team and take them by force.,[Son'a ship tactical room],
74.0,DOUGHERTY,"That is not an acceptable option. If people get hurt, all the support we have in the Federation...",[Son'a ship tactical room],
74.0,RU'AFO,"Federation support, Federation procedures, Federation rules. ...Look in the mirror, Admiral. The Federation is old. In the past twenty-four months, they've been challenged by every major power in the Quadrant. The Borg, the Cardassians, the Dominion. They all smell the scent of death on the Federation. That's why you've embraced our offer, because it will give your dear Federation new life. Well, how badly do you want it, Admiral? Because there are hard choices to be made. Now! If the Enterprise gets through with news about their brave Captain's valiant struggle on behalf of the defenceless Ba'ku, your Federation politicians will waver, your Federation opinion polls will open a public debate, your Federation allies will want their say. ...Need I go on?",[Son'a ship tactical room],
74.0,GALLATIN,There is an alternative to an all-out assault. Isolinear tags would allow our transporters to lock on to them.,[Son'a ship tactical room],
74.0,RU'AFO,We'd have to tag every one of them. That would take time and we don't have it. The Enterprise is only nineteen hours from communications range with the Federation.,[Son'a ship tactical room],
74.0,DOUGHERTY,I'll order Riker to turn around.,[Son'a ship tactical room],
74.0,RU'AFO,"Picard's first officer. Do you really believe he'll listen? My ships are capable of intercepting the Enterprise before it reaches the perimeter. I could send them to ...to escort it back, ...but Commander Riker might not want to come.",[Son'a ship tactical room],
74.0,DOUGHERTY,Send your ships.,[Son'a ship tactical room],
75.0,,,[Ba'ku planet foothills],
75.0,ARTIM,Do you like being a machine?,[Ba'ku planet foothills],
75.0,DATA,I aspire to be more than I am.,[Ba'ku planet foothills],
75.0,ARTIM,I know why. So people like us won't be afraid of you any more.,[Ba'ku planet foothills],
75.0,DATA,...Perhaps?,[Ba'ku planet foothills],
75.0,ARTIM,Don't you ever get tired?,[Ba'ku planet foothills],
75.0,DATA,My power cells continually recharge themselves.,[Ba'ku planet foothills],
75.0,ARTIM,I can't imagine what it's like to be a machine.,[Ba'ku planet foothills],
75.0,DATA,Perhaps it would surprise you to know that I have often tried to imagine what it would be like to be a child.,[Ba'ku planet foothills],
75.0,ARTIM,Really?,[Ba'ku planet foothills],
75.0,DATA,Really.,[Ba'ku planet foothills],
75.0,ARTIM,"For one thing, your legs are shorter than everyone else's.",[Ba'ku planet foothills],
75.0,DATA,But they are in a constant state of growth. Do you find it difficult to adapt?,[Ba'ku planet foothills],
75.0,ARTIM,Adapt?,[Ba'ku planet foothills],
75.0,DATA,A child's specifications are never the same from one moment to the next. It is a wonder that you do not ...trip over your own feet.,[Ba'ku planet foothills],
75.0,ARTIM,Sometimes I do.,[Ba'ku planet foothills],
75.0,DATA,My legs are exactly eighty-seven point two centimetres in length. They were eighty-seven point two centimetres the day I was created. They will be eighty-seven point two centimetres the day I go off line. My operation depends on specifications that do not change. I will never know the experience of ...growing up or ...tripping over my own feet.,[Ba'ku planet foothills],
75.0,ARTIM,"But you've never had adults telling you what to do all the time, ...or bedtimes, ...or having to eat food you don't like.",[Ba'ku planet foothills],
75.0,DATA,I would gladly accept the requirement of a bedtime in exchange for knowing what it is like to be a child.,[Ba'ku planet foothills],
75.0,ARTIM,Do machines ever play?,[Ba'ku planet foothills],
75.0,DATA,"Yes, I play the violin ...and my chess routines are quite advanced.",[Ba'ku planet foothills],
75.0,ARTIM,"No, I mean, have you ever just played ...for fun?",[Ba'ku planet foothills],
75.0,DATA,Androids do not have fun.,[Ba'ku planet foothills],
75.0,ARTIM,"Look, if you want know what it's like to be a child, you need to learn to play.",[Ba'ku planet foothills],
75.0,WORF,Captain!,[Ba'ku planet foothills],
75.0,PICARD,"Mister Worf, you need a haircut.",[Ba'ku planet foothills],
75.0,WORF,Accelerated hair growth is often experienced by Klingons during Jak'tahla.,[Ba'ku planet foothills],
75.0,ANIJ,Jak'tahla?,[Ba'ku planet foothills],
75.0,PICARD,"Roughly translated, puberty, although for a Klingon that scarcely does it justice. Any severe mood swings, unusual aggressive tendencies, ...you let me know at once.",[Ba'ku planet foothills],
75.0,WORF,"Yes sir. The Ba'ku need some rest, sir. According to the geo-scan, this is the safest area within the next few kilometres.",[Ba'ku planet foothills],
75.0,PICARD,Very well. We'll take an hour.,[Ba'ku planet foothills],
75.0,WORF,Aye sir.,[Ba'ku planet foothills],
75.0,ANIJ,Right beyond that ridge is where the caves begin. ...We can hide there for days.,[Ba'ku planet foothills],
75.0,PICARD,By now the Son'a will have scanned the area and know that just as well as we do.,[Ba'ku planet foothills],
75.0,ANIJ,It's been three hundred years since I've seen a bald man.,[Ba'ku planet foothills],
75.0,PICARD,How is it you never married? And don't tell me it's just because you haven't got around to it yet.,[Ba'ku planet foothills],
75.0,ANIJ,What's the rush?,[Ba'ku planet foothills],
75.0,PICARD,"I should warn you, I've always been attracted to older women.",[Ba'ku planet foothills],
76.0,,,[Ba'ku planet foothills - an altered reality],
76.0,,,[Ba'ku planet foothills - an altered reality],
76.0,PICARD,How are you doing this?,[Ba'ku planet foothills - an altered reality],
76.0,ANIJ,No more questions.,[Ba'ku planet foothills - an altered reality],"(everything is in slow motion, the waterfall and the pollen from a flower blown by Anij)"
76.0,,,[Ba'ku planet foothills - an altered reality],
77.0,,,[Enterprise-E bridge],
77.0,PERIM,"Commander, I'm showing two Son'a ships on an intercept course.",[Enterprise-E bridge],(they watch a humming bird in slow motion)
77.0,RIKER,How long 'til they reach us?,[Enterprise-E bridge],
77.0,PERIM,Eighteen minutes.,[Enterprise-E bridge],
