Scene_ID,Character,Dialogue,Scene_Description,Metadata
41.0,MR. ADVENTURE,"Well, ...what are we going to do about it?",[Old City transporter station],
41.0,UHURA,"I am not going to do anything about it, but you're going to sit in the closet.",[Old City transporter station],
41.0,MR. ADVENTURE,The closet? Have you lost all your sense of reality?,[Old City transporter station],
41.0,UHURA,This isn't reality. ...This is fantasy. You wanted adventure? How's this? The old adrenalin going? Good boy. Now get in the closet.,[Old City transporter station],
41.0,MR. ADVENTURE,Okay! Uh...,[Old City transporter station],
41.0,UHURA,Go on! Go on!,[Old City transporter station],
41.0,MR. ADVENTURE,I'll just get in the closet. Okay!,[Old City transporter station],
41.0,McCOY,I'm glad you're on our side.,[Old City transporter station],
41.0,KIRK,Can you handle that?,[Old City transporter station],
41.0,UHURA,"Oh, I'll have 'Mister Adventure' eating out of my hand, sir. And I'll see all of you at the rendezvous. Oh, and Admiral, ...all my hopes.",[Old City transporter station],
42.0,SCOTT,"As promised, she's all yours, sir. All systems automated and ready. A chimpanzee and two trainees could run her.",[Enterprise bridge],
42.0,KIRK,"Thank you, Mister Scott. I'll try not to take that personally. ...My friends, ...I can't ask you to go any further. Doctor McCoy and I have to do this. The rest of you do not.",[Enterprise bridge],
42.0,CHEKOV,"Admiral, we're losing precious time.",[Enterprise bridge],
42.0,SULU,"What course please, Admiral?",[Enterprise bridge],
42.0,KIRK,Mister Scott?,[Enterprise bridge],
42.0,SCOTT,"I'd be grateful, Admiral, if you'd give the word.",[Enterprise bridge],
42.0,KIRK,"Gentlemen, ...may the wind be at our backs. Stations please!",[Enterprise bridge],
42.0,KIRK,Engage auto systems.,[Enterprise bridge],
42.0,SCOTT,"Aye, engaged.",[Enterprise bridge],
42.0,KIRK,Clear all moorings.,[Enterprise bridge],
42.0,SULU,"Cleared, sir.",[Enterprise bridge],
42.0,KIRK,Onequarter impulse power.,[Enterprise bridge],
42.0,SULU,Onequarter impulse.,[Enterprise bridge],
42.0,CHEKOV,"Sir. Commander, Starfleet on emergency channel. He orders you to surrender this vessel.",[Enterprise bridge],
42.0,KIRK,"No reply, Chekov.",[Enterprise bridge],
42.0,CHEKOV (OC),Aye sir.,[Enterprise bridge],
42.0,KIRK,"Steady as she goes, Sulu.",[Enterprise bridge],
43.0,FIRST OFFICER (on intercom),Yellow Alert! Captain to the bridge. Yellow Alert!,[Style's quarters],
43.0,STYLES,"Bridge, this is the Captain. How can you have a Yellow Alert in Spacedock!",[Style's quarters],
43.0,FIRST OFFICER (on intercom),"Sir, someone is stealing the Enterprise!",[Style's quarters],
43.0,STYLES,I'm on my way.,[Style's quarters],
44.0,STARFLEET VOICE,"...Alert! Yellow Alert! All stations, Yellow Alert! ...Yellow Alert! Yellow Alert! All stations, Yellow Alert!",[Spacedock cafeteria],
45.0,SULU,One minute to space doors.,[Enterprise bridge],
45.0,McCOY,Are you just gonna walk through them?,[Enterprise bridge],
45.0,KIRK,"Calm yourself, Doctor.",[Enterprise bridge],
45.0,CHEKOV,"Sir, Excelsior is powering up with orders to pursue.",[Enterprise bridge],
46.0,STARFLEET VOICE,Yellow Alert!,[Excelsior bridge],
46.0,STYLES,Status!,[Excelsior bridge],
46.0,FIRST OFFICER,All automates ready and functioning. Automatic moorings retracted. All speeds available through transwarp drive.,[Excelsior bridge],
46.0,STYLES,"Incredible machine. Helm, onequarter impulse power.",[Excelsior bridge],
47.0,SULU,Thirty seconds to space doors.,[Enterprise bridge],
47.0,COMPUTER VOICE,Warning! Secured spacedoors. ...Warning! Secured spacedoors.,[Enterprise bridge],
47.0,KIRK,"And now, Mister Scott.",[Enterprise bridge],
47.0,SCOTT,Sir?,[Enterprise bridge],
47.0,KIRK,"The doors, Mister Scott!",[Enterprise bridge],
47.0,SCOTT,Aye sir. I'm workin' on it.,[Enterprise bridge],
47.0,STARFLEET VOICE,Danger! Spacedoors are closed. Danger!,[Enterprise bridge],
47.0,SULU,We have cleared spacedoors.,[Enterprise bridge],
47.0,KIRK,Full impulse power!,[Enterprise bridge],
47.0,SULU,Aye.,[Enterprise bridge],(bleeping and the Space-doors open)
48.0,STYLES,"Stand by, tractor beam!",[Excelsior bridge],
48.0,FIRST OFFICER,"Tractor beam, on.",[Excelsior bridge],
48.0,STYLES,"If he tries to get away with warp drive, Ha, he's really in for a shock.",[Excelsior bridge],
49.0,CHEKOV,"Excelsior closing to four thousand metres, sir.",[Enterprise bridge],
49.0,KIRK,"Scotty, we'll need everything you have.",[Enterprise bridge],
49.0,SCOTT,Aye sir. Warp drive standing by!,[Enterprise bridge],
50.0,STYLES,"Kirk! If you do this, you'll never sit in the Captain's chair again.",[Excelsior bridge],
51.0,KIRK,Warp speed.,[Enterprise bridge],
51.0,SULU,Aye sir. ...Warp speed.,[Enterprise bridge],
52.0,STYLES,Prepare for warp speed! Standby transwarp drive!,[Excelsior bridge],
52.0,FIRST OFFICER,"Transwarp at your command, sir!",[Excelsior bridge],
52.0,COMPUTER VOICE,Full power available.,[Excelsior bridge],
52.0,STYLES,Execute!,[Excelsior bridge],
52.0,COMPUTER VOICE,...power available. ...Full ...power ...available.,[Excelsior bridge],
52.0,COMPUTER VOICE,"Transwarp drive maximum velocity in five, four, three, two, one...",[Excelsior bridge],(U.S.S. Excelsior slows down)
53.0,KIRK,"Scotty, as good as your word.",[Enterprise bridge],
53.0,SCOTT,"Aye sir. The more they overthink the plumbing, the easier it is to stop up the drain. ...Here, Doctor, souvenirs from one surgeon to another. I took it out of her main transwarp computer drive.",[Enterprise bridge],(U.S.S. Excelsior slows to a halt)
53.0,McCOY,Nice of you to tell me in advance.,[Enterprise bridge],
53.0,KIRK,"That's what you get for missing the staff meeting, Doctor. Gentlemen, your work today has been outstanding. I intend to recommend you all for promotion, ...in whatever fleet we end up serving. Best speed to Genesis.",[Enterprise bridge],
54.0,SAAVIK,in Vulcan I am Saavik. ...Can you speak?,[Genesis planet surface - arctic],
54.0,SAAVIK,"Captain, this is Saavik. Come in, please.",[Genesis planet surface - arctic],(Saavik and David find a young Vulcan)
55.0,ESTEBAN,"Yes, Saavik, go ahead.",[Grissom bridge],DAVID The Genesis Wave. His cells could have been regenerated.
56.0,SAAVIK,"We have found the life sign. It is a Vulcan child, perhaps eight to ten Earth years of age.",[Genesis planet surface - arctic],
57.0,ESTEBAN,A child! How did he get there?,[Grissom bridge],
58.0,SAAVIK,It is Doctor Marcus' opinion that this is... That the Genesis effect has in some way regenerated ...Captain Spock.,[Genesis planet surface - arctic],
59.0,ESTEBAN,"Ah, ...Saavik, that's, ah, that's extraordinary. What would you like to do next?",[Grissom bridge],
60.0,SAAVIK,Request permission to beam aboard immediately.,[Genesis planet surface - arctic],
61.0,ESTEBAN,"Saavik Does Doctor Marcus think there could be any chance of, ...ah, ...radioactive contamination?",[Grissom bridge],
62.0,DAVID,No.,[Genesis planet surface - arctic],
62.0,SAAVIK,"None that he can detect, sir.",[Genesis planet surface - arctic],
63.0,ESTEBAN,"Well, all the same, I'm going to advise Starfleet and get instructions.",[Grissom bridge],
64.0,SAAVIK,"I'm sure Starfleet would approve, sir.",[Genesis planet surface - arctic],
64.0,ESTEBAN (on intercom),"Probably true, but let's do it by the book.",[Genesis planet surface - arctic],
65.0,ESTEBAN,Stand by on this channel. ...Go.,[Grissom bridge],
65.0,COMM OFFICER,"Starfleet Command, this is the U.S.S. Grissom on subspace coded channel ninetyeight point eight. Come in, please. ...Sir, something's jamming our transmission. An energy surge.",[Grissom bridge],
65.0,ESTEBAN,Locate.,[Grissom bridge],
65.0,COMM OFFICER,"Sir, it's from astern, Captain.",[Grissom bridge],
65.0,ESTEBAN,"Oh, my God!",[Grissom bridge],
66.0,KRUGE,in Klingonese Gunner! Target engine only!,[Bird-of-Prey bridge],(Kruge's Bird-of-Prey decloaks)
66.0,KLINGON GUNNER #1,in Klingonese Ready!,[Bird-of-Prey bridge],
67.0,SAAVIK,"Captain, what is happening?",[Genesis planet surface - arctic],
68.0,ESTEBAN,We are under attack! Stand by for evasive...,[Grissom bridge],
69.0,KRUGE,in Klingonese Fire!,[Bird-of-Prey bridge],
69.0,KRUGE,in Klingonese I wanted prisoners!,[Bird-of-Prey bridge],
69.0,KLINGON GUNNER #1,"in Klingonese A lucky shot, sir.",[Bird-of-Prey bridge],
69.0,KRUGE,in Klingonese Animal!,[Bird-of-Prey bridge],
69.0,TORG,"Sir, may I suggest.",[Bird-of-Prey bridge],
69.0,KRUGE,"Say the wrong thing, Torg...",[Bird-of-Prey bridge],(Kruge vaporises the gunner)
69.0,TORG,There are life signs on the planet. Perhaps the very scientists you seek.,[Bird-of-Prey bridge],
69.0,SAAVIK,on intercom Saavik calling Grissom.,[Bird-of-Prey bridge],
69.0,KRUGE,Very good.,[Bird-of-Prey bridge],
70.0,SAAVIK,Grissom! This is Saavik on emergency frequency. Come in please!,[Genesis planet surface - arctic],
70.0,DAVID,Saavik. ...What happened to them?,[Genesis planet surface - arctic],
70.0,SAAVIK,It would seem that Grissom was destroyed by an enemy attack. We must go. They will soon come after us.,[Genesis planet surface - arctic],
71.0,SULU,"Estimating Genesis two point nine hours, present speed.",[Enterprise bridge],
71.0,KIRK,"Can we hold speed, Scotty?",[Enterprise bridge],
71.0,SCOTT,"Aye sir, she's got her second wind now.",[Enterprise bridge],
71.0,KIRK,Scan for vessels in pursuit.,[Enterprise bridge],
71.0,MCCOY (OC),In Spock's voice Scanning. ...Indications negative at this time.,[Enterprise bridge],
71.0,McCOY,Did I get it right?,[Enterprise bridge],
71.0,KIRK,"Great, Bones, ...just great.",[Enterprise bridge],
73.0,SAAVIK,"It's time for total truth between us. This planet is not what you intended, or hoped for, is it?",[Genesis planet - arctic],
73.0,DAVID,Not exactly.,[Genesis planet - arctic],(Kruge using a scanner and two other crewmen)
73.0,SAAVIK,Why?,[Genesis planet - arctic],
73.0,DAVID,I used protomatter in the Genesis matrix.,[Genesis planet - arctic],
73.0,SAAVIK,Protomatter. An unstable substance which every ethical scientist in the galaxy has denounced as dangerously unpredictable.,[Genesis planet - arctic],
73.0,DAVID,But it was the only way to solve certain problems.,[Genesis planet - arctic],
73.0,SAAVIK,"So, like your father, you changed the rules.",[Genesis planet - arctic],
73.0,DAVID,"If I hadn't, it might have been years, ...or never!",[Genesis planet - arctic],
73.0,SAAVIK,How many have paid the price for your impatience? How many have died? How much damage have you done? ...And what is yet to come?,[Genesis planet - arctic],
74.0,KLINGON VOICES (OC),in Klingonese,[Genesis planet - sub-tropical],
74.0,KRUGE,"in Klingonese Bridge, ...nothing happening here. Am resuming search.",[Genesis planet - sub-tropical],
75.0,DAVID,This planet is ageing in surges.,[Genesis planet - cavern],(the Klingons have discovered Spock's torpedo coffin. The worm-like forms have grown enormously. Kruge stops a disruptor being drawn and wrestles with and kills a serpent which has evolved)
75.0,SAAVIK,And Spock with it. It seems they're joined together.,[Genesis planet - cavern],
75.0,DAVID,They are.,[Genesis planet - cavern],
75.0,SAAVIK,How long?,[Genesis planet - cavern],
75.0,DAVID,"Days, ...maybe hours. I'm sorry.",[Genesis planet - cavern],
75.0,SAAVIK,It will be hardest on Spock. Soon he will feel the burning of his Vulcan blood.,[Genesis planet - cavern],
75.0,DAVID,I don't understand.,[Genesis planet - cavern],
75.0,SAAVIK,Pon farr. Vulcan males must endure it every seventh year of their adult life.,[Genesis planet - cavern],
75.0,DAVID,"Whoever they are, they're getting closer.",[Genesis planet - cavern],
75.0,SAAVIK,I'll go.,[Genesis planet - cavern],
75.0,DAVID,No! ...I'll do it. Give me your phaser.,[Genesis planet - cavern],(David's tricorder bleeps)
76.0,CHEKOV,"Sir, Starfleet calling U.S.S. Grissom. A warning about us.",[Enterprise bridge],
76.0,KIRK,Response?,[Enterprise bridge],
76.0,CHEKOV,Nothing. As before.,[Enterprise bridge],
76.0,KIRK,"What's the Grissom up to? ...Will she join us, or will she fire on us? ...Chekov, break radio silence. Send Captain Esteban my compliments.",[Enterprise bridge],
76.0,CHEKOV,Aye sir.,[Enterprise bridge],
76.0,KIRK,How are we doing?,[Enterprise bridge],
76.0,McCOY,"How are we doing? ...Funny you should put it quite that way, Jim. ...We are doing fine. But I'd feel safer giving him one of my kidneys than what's scrambled in my brain.",[Enterprise bridge],
76.0,CHEKOV,"Admiral, there is no response from Grissom on any channel.",[Enterprise bridge],
76.0,KIRK,"Keep trying, Chekov, at regular intervals.",[Enterprise bridge],
77.0,SAAVIK,in Vulcan So it has come.,[Genesis planet - cavern],
77.0,SAAVIK,It is called Pon Farr. ...Pon farr.,[Genesis planet - cavern],
77.0,YOUNG SPOCK,in Vulcan Pon farr.,[Genesis planet - cavern],(the planet trembles and the young Spock cries out)
77.0,SAAVIK,in Vulcan ...Will you trust me?,[Genesis planet - cavern],
78.0,SULU (OC),We are secured from warp speed... Now entering Genesis Sector.,[Enterprise bridge],
78.0,KIRK,Proceed at impulse power.,[Enterprise bridge],(their hands touch as she conducts the ritual)
79.0,MALTZ,Vessel entering sector.,[Bird-of-Prey bridge],
79.0,TORG,Yes. ...Federation Battle Cruiser. Have they scanned us?,[Bird-of-Prey bridge],
79.0,MALTZ,Not yet.,[Bird-of-Prey bridge],
79.0,TORG,in Klingonese Engage cloaking device.,[Bird-of-Prey bridge],
80.0,CHEKOV (OC),I'd swear something that was there sir.,[Enterprise bridge],
80.0,KIRK (OC),What did you see?,[Enterprise bridge],
80.0,CHEKOV,For an instant ...a scout class vessel.,[Enterprise bridge],
80.0,KIRK,"Could be Grissom. Patch in the hailing frequency. Grissom, this is Enterprise calling. Please come in.",[Enterprise bridge],
81.0,KIRK (on intercom),"Grissom, this is Enterprise calling. Do you read?",[Genesis planet - cavern],
81.0,SERGEANT,in Klingonese Get up!,[Genesis planet - cavern],
81.0,SAAVIK,Spock!,[Genesis planet - cavern],
81.0,SERGEANT,in Klingonese Get up!,[Genesis planet - cavern],
81.0,KRUGE,"I've come a long way for the power of Genesis. And what do I find? A weakling human, ...a Vulcan boy, ...and a woman!",[Genesis planet - cavern],
81.0,SAAVIK,"My Lord, we are survivors of a doomed expedition. This planet will destroy itself in hours. The Genesis experiment is a failure.",[Genesis planet - cavern],
81.0,KRUGE,A failure! The most powerful destructive force ever created! ...You will tell me the secret of the Genesis torpedo.,[Genesis planet - cavern],(Saavik and the young Spock are dragged to their feet)
81.0,SAAVIK,I have no knowledge.,[Genesis planet - cavern],
81.0,KRUGE,Then I hope pain is something you enjoy.,[Genesis planet - cavern],
81.0,SERGEANT,in Klingonese My Lord!,[Genesis planet - cavern],
81.0,KRUGE,I ordered no interruptions.,[Genesis planet - cavern],
82.0,TORG,But sir! Federation starship approaching.,[Bird-of-Prey bridge],
83.0,KRUGE,Bring me up!,[Bird-of-Prey bridge],
84.0,KIRK,"Grissom, this is Enterprise calling. Do you read?",[Enterprise bridge],
85.0,KIRK (on intercom),"Grissom, this is Enterprise calling. Please come in.",[Genesis planet - cavern],
86.0,KRUGE,in Klingonese Battle alert.,[Bird-of-Prey bridge],
86.0,KRUGE,Report status!,[Bird-of-Prey bridge],
86.0,TORG,"We are cloaked. Enemy closing on impulse power. Range, five thousand kellicams.",[Bird-of-Prey bridge],
86.0,KRUGE,Good. ...This is the turn of luck I have been waiting for.,[Bird-of-Prey bridge],KIRK (on intercom) This is Enterprise. Admiral Kirk calling Captain Esteban or Lieutenant Saavik. Please come in!
87.0,CHEKOV,"Nothing on my scanners, sir.",[Enterprise bridge],
87.0,KIRK,"Shortrange scan, Mister Chekov. Put it on visual, Mister Sulu.",[Enterprise bridge],
88.0,MALTZ (OC),"Range, three thousand kellicams.",[Bird-of-Prey bridge],
88.0,KRUGE,Steady. Continue on impulse power.,[Bird-of-Prey bridge],
88.0,MALTZ,"Range, two thousand kellicams.",[Bird-of-Prey bridge],
88.0,KRUGE,Standby to transfer energy to weapons ...at my command!,[Bird-of-Prey bridge],
89.0,KIRK,There. That distortion. See it?,[Enterprise bridge],
89.0,SULU,Yes sir. It's getting larger as we close in.,[Enterprise bridge],
90.0,MALTZ (OC),"Firing range, sir.",[Bird-of-Prey bridge],
90.0,KRUGE,in Klingonese Gunner! Target engine only. Understood?,[Bird-of-Prey bridge],
90.0,KLINGON GUNNER #2,"in Klingonese Understood clearly, sir.",[Bird-of-Prey bridge],
91.0,KIRK,"Opinion, Mister Sulu?",[Enterprise bridge],
91.0,SULU,I think it's an energy surge.,[Enterprise bridge],
91.0,KIRK,"Yes. Enough energy to hide a ship, wouldn't you say?",[Enterprise bridge],
91.0,SULU,A cloaking device?,[Enterprise bridge],
91.0,KIRK,"RED ALERT, Mister Scott.",[Enterprise bridge],
91.0,SCOTT,Aye sir.,[Enterprise bridge],
92.0,MALTZ,"One thousand kellicams, closing!",[Bird-of-Prey bridge],
93.0,KIRK,All power to the weapons systems.,[Enterprise bridge],
93.0,SCOTT,Aye sir.,[Enterprise bridge],
94.0,KRUGE,Wait! ...Wait.,[Bird-of-Prey bridge],
95.0,McCOY,No shields?,[Enterprise bridge],
95.0,KIRK,"If my guess is right, they'll have to decloak before they can fire.",[Enterprise bridge],
95.0,McCOY,May all your guesses be right.,[Enterprise bridge],
96.0,MALTZ,in Klingonese five hundred Kellicams!,[Bird-of-Prey bridge],
96.0,KRUGE,in Klingonese Stand by torpedoes. ...Decloak!,[Bird-of-Prey bridge],
97.0,SULU,"Klingon Bird of Prey, sir! She's arming torpedoes!",[Enterprise bridge],
97.0,KIRK,"Fire, Mister Scott!",[Enterprise bridge],
97.0,KIRK,"Good shooting, Mister Scott. ...Precautionary, Mister Chekov. Shields up.",[Enterprise bridge],
97.0,CHEKOV (OC),Aye sir.,[Enterprise bridge],
98.0,KRUGE,Emergency power to the thrusters!,[Bird-of-Prey bridge],
99.0,CHEKOV,"Sir, the shields nonresponsive.",[Enterprise bridge],
99.0,KIRK,Scotty?,[Enterprise bridge],
99.0,SCOTT,"The automation system's overloaded. I didn't expect to take us into combat, ya know!",[Enterprise bridge],
100.0,KRUGE,Fire!,[Bird-of-Prey bridge],
101.0,KIRK,"Emergency power! Prepare to return fire. Mister Scott, can you transfer power to the phaser banks.",[Enterprise bridge],
101.0,SCOTT,"I don't think so, sir.",[Enterprise bridge],
101.0,KIRK,What happened?,[Enterprise bridge],
101.0,SCOTT,They've knocked out the automation center. I've got no control over anything!,[Enterprise bridge],
101.0,KIRK,Mister Sulu?,[Enterprise bridge],
101.0,SULU,Nothing sir.,[Enterprise bridge],
101.0,KIRK,So ...we're a sitting duck.,[Enterprise bridge],
102.0,TORG,Ready to fire emergency tube.,[Bird-of-Prey bridge],
102.0,KRUGE,Why haven't they finished us? ...They outgun me ten to one.,[Bird-of-Prey bridge],
102.0,MALTZ,"My Lord, enemy commander wishes a truce to confer.",[Bird-of-Prey bridge],
102.0,KRUGE,Put him on screen!,[Bird-of-Prey bridge],
102.0,KIRK (on viewscreen),This is Admiral James T. Kirk of the Federation Starship Enterprise.,[Bird-of-Prey bridge],
102.0,KRUGE,So! The Genesis Commander himself.,[Bird-of-Prey bridge],
102.0,KIRK (on viewscreen),"By violation of treaty between the Federation and the Klingon Empire, your presence here is an act of war. You have two minutes to surrender your crew and your vessel, or we will destroy you.",[Bird-of-Prey bridge],
102.0,KRUGE,He's hiding something. We may have dealt him a more serious blow than I thought.,[Bird-of-Prey bridge],
102.0,TORG,How can you tell that?,[Bird-of-Prey bridge],
102.0,KRUGE,"I trust my instincts. ...Admiral Kirk, this is your opponent speaking.",[Bird-of-Prey bridge],
103.0,KRUGE (OC),"Do not lecture me about treaty violations. The Federation, in creating an ultimate weapon, has become a gang of Intergalactic criminals.",[Enterprise bridge],
104.0,KRUGE,"It is not I who will surrender, it is you! ...On the planet below, I have three prisoners from the team who developed your doomsday weapon. If you do not surrender immediately, I will execute them, one at a time, as enemies of galactic peace.",[Bird-of-Prey bridge],
105.0,KIRK,Who is this? How dare you take prisoners?,[Enterprise bridge],
106.0,KRUGE,Who I am is not important. That I have them is. ...I will allow you speak to them.,[Bird-of-Prey bridge],
107.0,SAAVIK,"Admiral, this is Lieutenant Saavik.",[Genesis - Klingon camp],
107.0,KIRK (on intercom),"Saavik,...",[Genesis - Klingon camp],
108.0,KIRK,Is ...David with you?,[Enterprise bridge],
108.0,SAAVIK (on intercom),"Yes, he is. And someone else. A Vulcan scientist of your acquaintance.",[Enterprise bridge],
108.0,KIRK,This ...Vulcan. ...Is he alive?,[Enterprise bridge],
109.0,SAAVIK,"He is not himself, but he lives.",[Genesis - Klingon camp],
110.0,SAAVIK (on intercom),"He is subject to rapid ageing, ...like this unstable planet.",[Enterprise bridge],
111.0,DAVID,"Hello, sir. It's David.",[Genesis - Klingon camp],
112.0,KIRK,I'm sorry I'm late.,[Enterprise bridge],
113.0,DAVID,"It's okay, ...I should have known you'd come. Saavik's right, this planet is unstable. It's going to destroy itself in a matter of hours.",[Genesis - Klingon camp],
114.0,KIRK,David! ...What went wrong?,[Enterprise bridge],
115.0,DAVID,I went wrong.,[Genesis - Klingon camp],
116.0,KIRK,"David, I don't understand.",[Enterprise bridge],
117.0,DAVID,"I'm sorry, sir. Just don't surrender. Genesis doesn't work! I can't believe they'd kill us for it.",[Genesis - Klingon camp],
118.0,KRUGE,"Admiral, your young friend is mistaken. I meant what I said. And now, to show my intentions are sincere, I shall kill one of the prisoners.",[Bird-of-Prey bridge],
119.0,KIRK,Wait a minute! Give me a chance to talk...,[Enterprise bridge],
120.0,KRUGE,in Klingonese Kill one of them. ...I don't care which.,[Bird-of-Prey bridge],
122.0,KIRK,Saavik? ...David?,[Enterprise bridge],
123.0,SAAVIK,"Admiral, ...David is dead.",[Genesis - Klingon camp],
124.0,KIRK,Klingon bastard! ...Klingon bastard! You've killed my son! ...You Klingon bastard!,[Enterprise bridge],
125.0,KRUGE,"There are two more prisoners, Admiral. Do you want them killed too? ...Surrender your vessel!",[Genesis - Klingon camp],
126.0,KIRK,"All right. All right, damn you! ...All right! ...Give me a minute to inform my crew.",[Enterprise bridge],
127.0,KRUGE,"I give two minutes for you, and your gallant crew. ...Take every last man. Form a boarding party, armed heavily!",[Bird-of-Prey bridge],
127.0,TORG,"They outnumber us, my Lord.",[Bird-of-Prey bridge],
127.0,KRUGE,"We are Klingons! Once you control the ship, we will transfer our flag there, And take Genesis from their own memory banks!",[Bird-of-Prey bridge],
128.0,KIRK,"Mister Sulu, what is the crew complement of a BirdofPrey?",[Enterprise bridge],
128.0,SULU,About a dozen officers and men.,[Enterprise bridge],
128.0,KIRK,"With some on the planet, ...I swear to you, we're not finished yet.",[Enterprise bridge],
128.0,KIRK,"Bones, you and Sulu to the transporter room. The rest of you with me. We have a job to do. ...Commander, Klingon vessel. Prepare to board this ship on my next signal.",[Enterprise bridge],
129.0,KRUGE,"No tricks, Kirk. You have one minute.",[Bird-of-Prey bridge],
130.0,KIRK,No tricks. ...I'm looking forward to meeting you.,[Enterprise bridge],
131.0,KRUGE,in Klingonese To the transporter room. Success!,[Bird-of-Prey bridge],
132.0,KIRK,"Computer. This is Admiral James T. Kirk requesting security access. Computer. Destruct Sequence One, code one, oneA.",[Enterprise bridge],
132.0,SCOTT,"Computer. Commander Montgomery Scott, Chief Engineering Officer. Destruct sequence two, code one oneA, twoB.",[Enterprise bridge],
132.0,CHEKOV,"Computer. This is Commander Pavel Chekov, acting science officer. Destruct sequence three, code oneB, twoB, three.",[Enterprise bridge],
132.0,COMPUTER VOICE,Destruct sequence completed and engaged. Awaiting final code for oneminute countdown.,[Enterprise bridge],
132.0,KIRK,"Code zero, zero, zero, ...destruct zero.",[Enterprise bridge],
132.0,COMPUTER VOICE,Destruct Sequence is activated.,[Enterprise bridge],
133.0,KRUGE,"Kirk, your time runs out.",[Bird-of-Prey bridge],
134.0,KIRK,All set?,[Enterprise transporter room],
134.0,SULU (OC),Aye sir.,[Enterprise transporter room],
134.0,KIRK,"Commander, Klingon vessel. We are energising transporter beam. ...Now!",[Enterprise transporter room],
135.0,KRUGE,Transporter stand by!,[Bird-of-Prey bridge],
137.0,TORG,My Lord. The ship appears to be deserted.,[Enterprise bridge],
138.0,KRUGE,How can that be? They're hiding!,[Bird-of-Prey bridge],
139.0,TORG,Yes sir. But the bridge appears to be run by computer. It is the only thing speaking.,[Enterprise bridge],
140.0,KRUGE,Speaking? Let me hear.,[Bird-of-Prey bridge],
141.0,COMPUTER VOICE,"Nine, ...eight, ...seven, ...six, ...five,...",[Enterprise bridge],
142.0,KRUGE,Get out! Get out of there! Get out!,[Bird-of-Prey bridge],
142.0,COMPUTER VOICE,...one...,[Bird-of-Prey bridge],
143.0,KIRK,"My god, Bones. What have I done?",[Genesis planet - Kirk's landing],
143.0,McCOY,What you had to do. What you always do. Turn death into a fighting chance to live.,[Genesis planet - Kirk's landing],(explosions rip through the Enterprise. Its crew on Genesis watch the fireball streak through the planet's atmosphere)
143.0,SULU,Planet core readings unstable. Changing rapidly.,[Genesis planet - Kirk's landing],
143.0,KIRK,What about surface life signs?,[Genesis planet - Kirk's landing],
143.0,SULU,There!,[Genesis planet - Kirk's landing],
144.0,SAAVIK,"No, don't touch him!",[Genesis - Klingon camp],
144.0,KIRK,Bones.,[Genesis - Klingon camp],
144.0,KIRK,What happened?,[Genesis - Klingon camp],(the rapidly maturing Spock hurls one the Klingons away. Kirk and the crew arrive and Kirk vaporises the other Klingon)
144.0,SAAVIK,He gave his life to save us.,[Genesis - Klingon camp],
144.0,McCOY,"Rapid ageing, ...all genetic functions highly accelerated.",[Genesis - Klingon camp],(while they gather round Spock Kirk discovers David's body)
144.0,KIRK,What about his mind?,[Genesis - Klingon camp],
144.0,McCOY,"His mind's a void. It seems, Admiral, that I've got all his marbles.",[Genesis - Klingon camp],
144.0,KIRK,Is there anything we can do?,[Genesis - Klingon camp],
144.0,SAAVIK,"Only one thing, sir. Get him off this planet. His ageing is part of what's going on around us.",[Genesis - Klingon camp],
144.0,KIRK,"Klingon Commander, this is Admiral James T. Kirk. ...I am alive and well on the planet's surface.",[Genesis - Klingon camp],
145.0,KIRK (on intercom),I know this will come as a pleasant surprise for you.,[Bird-of-Prey bridge],(Kirk discovers a Klingon communicator)
146.0,KIRK,"Our ship was the victim of an unfortunate accident. Sorry about your crew, but as we say on Earth, ...'c'est la vie', ...I have what you want. ...I have the secret of Genesis. ...You're gonna have to bring us up there to get it. ...Do you hear me! ...I'm waiting for you! What is your answer?",[Genesis - Klingon camp],
146.0,KRUGE,"Drop all weapons! ...Over there, All but Kirk. ...Maltz. Prisoners are at beam coordinates.",[Genesis - Klingon camp],
146.0,KIRK,"You should take the Vulcan, too.",[Genesis - Klingon camp],
146.0,KRUGE,No.,[Genesis - Klingon camp],(Kruge appears in a transporter beam)
146.0,KIRK,"But, why?",[Genesis - Klingon camp],
146.0,KRUGE,Because you wish it. in Klingonese ...Maltz! Activate beam!,[Genesis - Klingon camp],
146.0,KRUGE,"Genesis, I want it.",[Genesis - Klingon camp],
146.0,KIRK,Beam the Vulcan up ...and we'll talk.,[Genesis - Klingon camp],
146.0,KRUGE,Give me what I want and I'll consider it.,[Genesis - Klingon camp],"(Sulu, Chekov, Saavik Scott and McCoy are beamed up)"
146.0,KIRK,"You fool, look around you! The planet's destroying itself!",[Genesis - Klingon camp],
146.0,KRUGE,"Yes. Exhilarating, isn't it!",[Genesis - Klingon camp],
146.0,KIRK,"If we don't help each other, we'll die here!",[Genesis - Klingon camp],
146.0,KRUGE,Perfect! Then that's the way it shall be!,[Genesis - Klingon camp],
146.0,KRUGE,Give me Genesis!,[Genesis - Klingon camp],
146.0,KIRK,Give me your hand!,[Genesis - Klingon camp],(suddenly a huge rock erupts out of the ground and throws Kruge on to Kirk and they grapple)
146.0,KRUGE,Kirk!,[Genesis - Klingon camp],
146.0,KIRK,I ...have had ...enough of you!!,[Genesis - Klingon camp],
