Scene_ID,Character,Dialogue,Scene_Description,Metadata
31.0,SPOCK,On Vulcan I began sensing a consciousness of a force more powerful than I have ever encountered. Thought patterns of exactingly perfect order. I believe they emanate from the intruder. I believe it may hold my answers.,[Enterprise officers lounge],
31.0,McCOY,"Well, isn't it lucky for you that we just happened to be heading your way?",[Enterprise officers lounge],
31.0,KIRK,Bones! We need him. I need him.,[Enterprise officers lounge],
31.0,SPOCK,Then my presence is to our mutual advantage.,[Enterprise officers lounge],
31.0,KIRK,"Any thought patterns you might sense, ...whether they appear to affect you personally or not, I expect to be immediately reported.",[Enterprise officers lounge],
31.0,SPOCK,"Of course, Captain. Is there anything else?",[Enterprise officers lounge],
31.0,KIRK,No.,[Enterprise officers lounge],
31.0,McCOY,"Jim, ...if this super-intelligence is as important to him as he says, how do we know?",[Enterprise officers lounge],
31.0,KIRK,That he wouldn't put his interests ahead of the ship's. I could never believe that.,[Enterprise officers lounge],
31.0,McCOY,How do we know about any of us?,[Enterprise officers lounge],
31.0,UHURA (on intercom),"Bridge to Officer's lounge, Captain Kirk. Revised estimate on Cloud visual contact, three point seven minutes.",[Enterprise officers lounge],
31.0,KIRK,On my way.,[Enterprise officers lounge],
32.0,,,[Enterprise bridge],
32.0,,,[Enterprise bridge],
32.0,KIRK,"Give us a reading, Commander. ...Standard light, Engineer. Full mag on viewer.",[Enterprise bridge],
32.0,SULU,"Full mag, sir.",[Enterprise bridge],(klaxon sounding RED ALERT)
32.0,KIRK,Linguacode?,[Enterprise bridge],
32.0,UHURA,Continuing friendship messages on all frequencies.,[Enterprise bridge],
32.0,CHEKOV,"All decks and divisions confirm, status red.",[Enterprise bridge],
32.0,SPOCK,"Captain, we are being scanned.",[Enterprise bridge],
32.0,KIRK,"Do not return scan, Mister Spock. It could be misinterpreted as hostility.",[Enterprise bridge],
32.0,SPOCK,Intruder scans emanate from the exact center of the Cloud. Energy of a type ...never before encountered.,[Enterprise bridge],
32.0,UHURA,"No response to friendship messages, Captain.",[Enterprise bridge],
32.0,CHEKOV,"Should I go to battle stations, sir?",[Enterprise bridge],
32.0,KIRK,"Negative, We'll take no provocative action.",[Enterprise bridge],
32.0,DECKER,"Recommend defensive posture, screens and shields.",[Enterprise bridge],
32.0,KIRK,"No, Mister Decker, ...that could also be misinterpreted as hostile. Cloud composition, Mister Spock?",[Enterprise bridge],
32.0,SPOCK,Twelfth-power energy field.,[Enterprise bridge],
32.0,SULU,Twelfth-power?,[Enterprise bridge],
32.0,DECKER,"Captain, we've seen what their weapons can do. Shouldn't we take every possible precaution?",[Enterprise bridge],
32.0,KIRK,Mister Decker.,[Enterprise bridge],
32.0,SPOCK,"Captain, I suspect there's an object at the heart of that Cloud.",[Enterprise bridge],
32.0,KIRK,"Mister Decker, I will not provoke an attack, If that order isn't clear enough for you...",[Enterprise bridge],
32.0,DECKER,"Captain, as your Exec, it's my duty to point out alternatives.",[Enterprise bridge],
32.0,KIRK,I stand corrected.,[Enterprise bridge],
32.0,ILIA,Five minutes to Cloud boundary.,[Enterprise bridge],
32.0,KIRK,"Navigator, lay in a conic section flight path into the Cloud center. Bring us parallel to whatever we find in there. ...Mister Sulu, tactical plot on viewer.",[Enterprise bridge],
32.0,SULU,Tactical on viewer.,[Enterprise bridge],
32.0,DECKER,That measures twelfth power energy? Thousands of starships couldn't generate that much.,[Enterprise bridge],
32.0,KIRK,"Spock... Spock, tell me.",[Enterprise bridge],
32.0,SPOCK,I sense ...puzzlement. We have been contacted. Why have we not replied?,[Enterprise bridge],
32.0,KIRK,Contacted? How?,[Enterprise bridge],
32.0,,,[Enterprise bridge],
32.0,KIRK,Forcefields up. ...Deflectors now!,[Enterprise bridge],
32.0,CHEKOV,"Forcefields and deflectors up full, Captain.",[Enterprise bridge],(klaxon sounds again)
32.0,KIRK,"Analysis, Mister Spock",[Enterprise bridge],
32.0,SPOCK,"Alien weapon is a form of plasma energy, Captain. Exact composition unknown. Guidance system unknown.",[Enterprise bridge],
32.0,KIRK,All decks brace for impact.,[Enterprise bridge],
32.0,,,[Enterprise bridge],
32.0,KIRK,"Engineering, status report.",[Enterprise bridge],
33.0,,,[Enterprise engineering],(an energy bolt hits the Enterprise)
33.0,SCOTT,"Systems overloading, Captain.",[Enterprise engineering],
33.0,,,[Enterprise engineering],
33.0,,,[Enterprise engineering],
33.0,,,[Enterprise engineering],[Bridge}
33.0,CHEKOV,Aaaaarhh. ...Aaaaarhh.,[Enterprise engineering],
33.0,KIRK,Medic.,[Enterprise engineering],(the effect of the energy bolt hits Chekov's right hand through his console)
33.0,DECKER,Medics are coming.,[Enterprise engineering],
33.0,SCOTT (on intercom),Engineering to bridge.,[Enterprise engineering],
34.0,,,[Enterprise engineering],
34.0,SCOTT,We cannot hold full power on forcefields. Deflector power is down seventy percent!,[Enterprise engineering],
35.0,,,[Enterprise bridge],
35.0,KIRK,Divert auxiliary systems power to deflectors.,[Enterprise bridge],
35.0,UHURA,"Oh good, Christine. It's Chekov.",[Enterprise bridge],
35.0,CHAPEL,Medic.,[Enterprise bridge],
35.0,ILIA (OC),I can stop his pain.,[Enterprise bridge],
35.0,CHEKOV,Thank you.,[Enterprise bridge],
35.0,SPOCK,"Captain, the intruder has been attempting to communicate. ...Frequency more than one million megahertz, and at such high rate of speed their entire message lasts only a millisecond.",[Enterprise bridge],
35.0,SPOCK,I am now programming our computer to transmit linguacode at their frequency and rate of speed. ...Commander,[Enterprise bridge],
35.0,KIRK,Spock!,[Enterprise bridge],
35.0,SULU (OC),Here it comes!,[Enterprise bridge],
35.0,KIRK,"Engineering, ...what's happening to our forcefields?",[Enterprise bridge],
36.0,,,[Enterprise engineering],
36.0,SCOTT,Our shields cannot handle another attack!,[Enterprise engineering],
37.0,,,[Enterprise bridge],
37.0,KIRK,Mister Spock? ...Spock!,[Enterprise bridge],
37.0,ILIA (OC),"Fifteen seconds,...",[Enterprise bridge],
37.0,KIRK,Spock! Transmit now!,[Enterprise bridge],
37.0,ILIA (OC),...ten seconds.,[Enterprise bridge],
37.0,DECKER,Transmitting.,[Enterprise bridge],
37.0,KIRK,"It would seem that our friendship messages have been received and understood, Mister Spock.",[Enterprise bridge],
37.0,SPOCK,"I would say that was a logical assumption, Captain",[Enterprise bridge],
37.0,ILIA,"One minute, thirty seconds to Cloud boundary.",[Enterprise bridge],
37.0,SPOCK,"Captain, we are obviously confronted by a highly advanced mentality, ...yet they cannot understand who we are, or what we want.",[Enterprise bridge],
37.0,KIRK,And yet it would seem that they understand our messages. They broke off the attack.,[Enterprise bridge],
37.0,DECKER,"They may have attacked only as a warning to us, Captain, to keep away.",[Enterprise bridge],
37.0,SPOCK,"That would presuppose a feeling, Commander, ...compassion. I sensed no emotion, only ...pure logic.",[Enterprise bridge],
37.0,KIRK,"Mister Sulu, hold present position.",[Enterprise bridge],
37.0,SULU,"Holding present position, sir.",[Enterprise bridge],
37.0,KIRK,Tactical plot on viewer.,[Enterprise bridge],
37.0,SULU (OC),"Course projection on tactical, sir.",[Enterprise bridge],
37.0,KIRK,"Opinion, Mister Spock?",[Enterprise bridge],
37.0,SPOCK,"Recommend we proceed, Captain.",[Enterprise bridge],
37.0,KIRK,Mister Decker?,[Enterprise bridge],
37.0,DECKER,"I advise caution, Captain, we can't withstand another attack.",[Enterprise bridge],
37.0,KIRK,That thing is twenty hours away from Earth. We know nothing about it yet.,[Enterprise bridge],
37.0,DECKER,"That's precisely the point. We don't know it will do. Moving into that Cloud, at this time, is an unwarranted gamble.",[Enterprise bridge],
37.0,KIRK,How do you define 'unwarranted'?,[Enterprise bridge],
37.0,DECKER,"You asked my opinion, sir.",[Enterprise bridge],
37.0,KIRK,"Viewer, standard ahead. ...Navigator, maintain course. Helmsman, ...steady as she goes.",[Enterprise bridge],
37.0,,,[Enterprise bridge],
37.0,KIRK,No vessel could generate a power field of this magnitude. ...Spock?,[Enterprise bridge],
37.0,SPOCK,"Instruments fluctuating, Captain. Patterns unrecognisable.",[Enterprise bridge],(the crew watch on the viewer as the Enterprise flies into the Cloud)
37.0,,,[Enterprise bridge],
37.0,KIRK,"Transmit image of the alien to Starfleet, advise we are attempting further to communicate.",[Enterprise bridge],
37.0,UHURA,"Unable to make contact with Starfleet, Captain. Any attempt to transmit out of the Cloud is being reflected back.",[Enterprise bridge],(the Enterprise continues to fly into the Cloud)
37.0,SULU,"We're closing in on it rapidly, Captain.",[Enterprise bridge],
37.0,KIRK,"Reduce magnification. Factor four, Mister Sulu.",[Enterprise bridge],
37.0,SULU,"We're already two settings below that, sir.",[Enterprise bridge],
37.0,KIRK,"Mister Sulu, ...bring us into a parallel course, over the alien at five hundred metres distance.",[Enterprise bridge],
37.0,SULU,Five hundred metres?,[Enterprise bridge],
37.0,KIRK,"Then take us out to one hundred kilometres, adjusting parallel course.",[Enterprise bridge],
37.0,SULU,Aye sir.,[Enterprise bridge],
37.0,KIRK (OC),Viewer astern.,[Enterprise bridge],
37.0,SULU (OC),Reverse angle on viewer.,[Enterprise bridge],
37.0,SULU,Five hundred metres.,[Enterprise bridge],
37.0,KIRK,Viewer ahead.,[Enterprise bridge],
37.0,SULU (OC),"Viewer ahead, sir.",[Enterprise bridge],
37.0,,,[Enterprise bridge],
37.0,KIRK,Hold relative position here.,[Enterprise bridge],
37.0,,,[Enterprise bridge],(Enterprise continues flying even deeper into the Cloud)
37.0,CHEKOV,Mister Spock? Can that be one of their crew?,[Enterprise bridge],
37.0,SPOCK,"A probe from their vessel, Captain. Plasma-energy combination.",[Enterprise bridge],(klaxon sounds alert for incoming alien weapon)
37.0,DECKER,Don't interfere with it!,[Enterprise bridge],
37.0,CHEKOV,Absolutely I will not interfere.,[Enterprise bridge],
37.0,KIRK,"No one interfere. It doesn't seem interested in us, only the ship. ...Computer off.",[Enterprise bridge],
37.0,DECKER,Its taken control of the computer!,[Enterprise bridge],
37.0,KIRK,"It's running our records. Earth defences, ...Starfleet strength,",[Enterprise bridge],
37.0,,,[Enterprise bridge],
37.0,DECKER,Ilia! ...Ilia!,[Enterprise bridge],
37.0,,,[Enterprise bridge],(Spock smashes the computer console controls)
37.0,DECKER,This is how I define unwarranted! ...Activate auxiliary computer circuits through manual shut-off.,[Enterprise bridge],
37.0,,,[Enterprise bridge],(the probe with Ilia disappears)
37.0,SPOCK (OC),"Captain, we have been seized by a tractor beam.",[Enterprise bridge],
37.0,,,[Enterprise bridge],(klaxon sounds again)
37.0,DECKER,"Chief Difalco to the bridge, on the double!",[Enterprise bridge],
38.0,,,[Enterprise engineering],"KIRK (OC) Get someone up here to take the Navigator's station! Engineering, ...full emergency power!"
38.0,SCOTT,"Captain, if we don't break free in fifteen seconds, she'll burn up.",[Enterprise engineering],
39.0,,,[Enterprise bridge],
39.0,SPOCK,"We cannot break free, Captain. We only have a fraction of the power necessary.",[Enterprise bridge],
39.0,KIRK,"Engineering! Belay that order, Scotty! Disengage all main drive systems!",[Enterprise bridge],
39.0,DECKER,"Chief Difalco, take over Lieutenant Ilia's station.",[Enterprise bridge],
39.0,,,[Enterprise bridge],
39.0,KIRK,"Difalco, disengage engine navigation relays now.",[Enterprise bridge],
39.0,DIFALCO (OC),Aye sir.,[Enterprise bridge],(the Enterprise is pulled towards an 'iris' aperture)
39.0,ENGINEERING TECHNICIAN,"Forcefield circuits E ten through E fourteen show ready for reactivation. Confirm, please.",[Enterprise bridge],
39.0,KIRK (OC),"Scotty, drive systems should be free now.",[Enterprise bridge],
39.0,DECKER,Commander?,[Enterprise bridge],
39.0,UHURA,"Ready to launch remote drone with complete ship's record including our present situation, sir.",[Enterprise bridge],
39.0,DECKER,Delay launching as long as possible. Our drone can't escape as long as we're held in their traction.,[Enterprise bridge],
39.0,UHURA,Aye.,[Enterprise bridge],
39.0,DECKER,"Captain, a maximum phaser strike directly at the beam might weaken it just enough for us to break free.",[Enterprise bridge],
39.0,SPOCK,"Break free to where, Commander? Any show of resistance would be futile, Captain.",[Enterprise bridge],
39.0,DECKER,"We don't know that, Mister Spock. Why are you opposed to trying?",[Enterprise bridge],
39.0,,,[Enterprise bridge],
39.0,DECKER,"Why bring us inside? Not to destroy us, they could have done that outside.",[Enterprise bridge],
39.0,KIRK,They still can.,[Enterprise bridge],(the Enterprise's journey inside the alien ship continues)
39.0,SPOCK,"Curiosity, Mister Decker, ...insatiable curiosity.",[Enterprise bridge],
39.0,UHURA,"Captain, photic-sonar readings indicate the aperture is closing. We're trapped, sir!",[Enterprise bridge],
39.0,SULU (OC),"Reverse angle on the viewer, Captain.",[Enterprise bridge],
39.0,SPOCK,"The tractor beam has released us, Captain.",[Enterprise bridge],
39.0,DIFALCO,Confirmed. Vessel is floating free. No forward momentum.,[Enterprise bridge],
39.0,KIRK,Viewer ahead.,[Enterprise bridge],
39.0,SULU,"Viewer ahead, sir.",[Enterprise bridge],
39.0,KIRK,"Maneuvering thrusters, Mister Sulu, ahead, one third.",[Enterprise bridge],
39.0,SULU (OC),Thrusters ahead one third.,[Enterprise bridge],
39.0,KIRK,"Let's take a look. Full sensor scan, Mister Spock. They can't expect us not to look them over now.",[Enterprise bridge],
39.0,DECKER,Now that we're looking down their throat.,[Enterprise bridge],
39.0,KIRK,Right! Now that they've got us just where they want us.,[Enterprise bridge],
39.0,SULU (OC),It's closing up.,[Enterprise bridge],
39.0,KIRK,Hold position.,[Enterprise bridge],
39.0,SPOCK,"Captain, ...all our scans are being reflected back. Sensors are useless.",[Enterprise bridge],
39.0,KIRK,Damn! ...What do you make of all this?,[Enterprise bridge],
39.0,SPOCK,I believe the closed orifice leads to another chamber. Undoubtedly part of the vessel's inner mechanism. I suspect it may be necessary...,[Enterprise bridge],
39.0,COMPUTER VOICE,Intruder Alert! Intruder Alert!,[Enterprise bridge],
39.0,CHEKOV,"Deck five, Captain, Officers' Quarters!",[Enterprise bridge],
39.0,KIRK,Have a security team meet me at deck five main elevator. Spock! Mister Decker you have the conn. Hold position.,[Enterprise bridge],
40.0,,,[Ilia's quarters],
40.0,,,[Ilia's quarters],
40.0,ILIA PROBE,You are the Kirk unit. You will assist me. I've been programmed by V'Ger to observe and record normal functioning of the carbon-based units infesting U.S.S. Enterprise.,[Ilia's quarters],
40.0,McCOY,"Jim, what's going on?",[Ilia's quarters],(the Ilia probe is in the sonic shower)
40.0,KIRK,Tricorder. ...Who is ...'V'Ger'?,[Ilia's quarters],
40.0,ILIA PROBE,V'Ger is that which has programmed me.,[Ilia's quarters],
40.0,KIRK,Is V'Ger the name of the captain of the alien vessel?,[Ilia's quarters],
40.0,McCOY,"Jim, this is a mechanism!",[Ilia's quarters],
40.0,SPOCK,"A probe, Captain. No doubt a sensor-transceiver combination, recording everything we say and do.",[Ilia's quarters],
40.0,KIRK,Where is Lieutenant Ilia?,[Ilia's quarters],
40.0,ILIA PROBE,That unit no longer functions. I have been given its form to more readily communicate with the carbon-based units infesting Enterprise.,[Ilia's quarters],
40.0,SECURITY GUARD,'Carbon-based units'?,[Ilia's quarters],
40.0,McCOY,"Humans, Ensign Perez. Us.",[Ilia's quarters],
40.0,KIRK,Why does V'Ger travel to the third planet of the solar system directly ahead?,[Ilia's quarters],
40.0,ILIA PROBE,To find the Creator.,[Ilia's quarters],
40.0,KIRK,To find the Creator? Whose? ...What does V'Ger want with the Creator?,[Ilia's quarters],
40.0,ILIA PROBE,To join with him.,[Ilia's quarters],
40.0,SPOCK,Join with the Creator? ...How?,[Ilia's quarters],
40.0,ILIA PROBE,V'Ger and the Creator will become one.,[Ilia's quarters],
40.0,SPOCK,And who is the Creator?,[Ilia's quarters],
40.0,ILIA PROBE,The Creator is that which created V'Ger.,[Ilia's quarters],
40.0,KIRK,Who is V'Ger?,[Ilia's quarters],
40.0,ILIA PROBE,V'Ger is that which seeks the Creator. I am ready to commence my observations.,[Ilia's quarters],
40.0,SPOCK,"Doctor, a thorough examination of this probe might provide some insight into those who manufactured it, and how to deal with them.",[Ilia's quarters],
40.0,McCOY,Fine! Let's get her to sickbay.,[Ilia's quarters],
40.0,ILIA PROBE,I am programmed to observe and record only the normal functioning procedures of the carbon-based units.,[Ilia's quarters],
40.0,KIRK,The ...examination is a normal function.,[Ilia's quarters],
40.0,ILIA PROBE,You may proceed.,[Ilia's quarters],
41.0,,,[Enterprise examining room],
41.0,McCOY,"...micro-miniature hydraulics, sensors, and molecule-sized multi-processor chips. ...And take a look at this!",[Enterprise examining room],
41.0,CHAPEL,"Osmotic micro-pump, ...right here. Even the smallest body functions are exactly duplicated. ...And every exocrine system is here, too, ...even eye moisture.",[Enterprise examining room],
41.0,,,[Enterprise examining room],
41.0,SPOCK,Fascinating. Not 'Decker-unit'? ...Gentlemen.,[Enterprise examining room],
41.0,KIRK,Will.,[Enterprise examining room],ILIA PROBE Deck ...er.
42.0,,,[Enterprise corridor],
42.0,DECKER,What happened to her?,[Enterprise corridor],
42.0,SPOCK,"Captain, ...this probe may be a key a key to the aliens.",[Enterprise corridor],
42.0,DECKER,Probe? Ilia?,[Enterprise corridor],
42.0,SPOCK,"Exactly. It's a programmed mechanism, Commander. ...Its body duplicates our navigator in precise detail. Suppose that beneath it's programming, the real Ilia's memory patterns are duplicated with equal precision.",[Enterprise corridor],
42.0,KIRK,They had a pattern to follow.,[Enterprise corridor],
42.0,SPOCK,Indeed. ...They may have followed it too precisely.,[Enterprise corridor],
42.0,KIRK,"Ilia's memory, her feelings of loyalty, obedience, friendship, ...might all be there.",[Enterprise corridor],
42.0,SPOCK,"You did have a 'relationship' with Lieutenant Ilia, Commander.",[Enterprise corridor],
42.0,DECKER,"That probe in there, in a different form now, is what killed Ilia!",[Enterprise corridor],
42.0,KIRK,"Commander! Will, we're locked in an alien vessel, six hours from Earth orbit, our only contact with our captor is that probe. If we could control it, persuade it, use it in some way.",[Enterprise corridor],
42.0,,,[Enterprise corridor],
42.0,ILIA PROBE,I have recorded enough here. You will now assist me further.,[Enterprise corridor],
42.0,KIRK,"The Decker-unit can assist you with much greater efficiency. ...Carry on with your assignment, Mister Decker.",[Enterprise corridor],(the Ilia probe breaks out into the corridor)
42.0,DECKER,Aye sir.,[Enterprise corridor],
42.0,SPOCK,I am concerned with that being our only source of information.,[Enterprise corridor],
42.0,,,[Enterprise corridor],
42.0,,,[Enterprise corridor],
43.0,,,[Kirk's quarters],"Captain's log, stardate 7414.1. Our best estimates place us some four hours from Earth. No significant progress thus far reviving Ilia memory patterns within the alien probe. This remains our only means of contact with our captor."
43.0,DECKER (on viewscreen),All these vessels were called 'Enterprise'.,[Kirk's quarters],
44.0,,,[Enterprise recreation deck],
44.0,DECKER,The carbon units use this area for recreation. ...This is one of the games. ...What type of recreation does the crew aboard your vessel enjoy?,[Enterprise recreation deck],
44.0,ILIA PROBE,The words 'recreation' and 'enjoy' have no meaning to my programming.,[Enterprise recreation deck],
44.0,DECKER,"Ilia enjoyed this game, ...she nearly always won.",[Enterprise recreation deck],
45.0,,,[Kirk's quarters],
45.0,McCOY,Good! He's using audial-visual association.,[Kirk's quarters],
45.0,ILIA PROBE (on viewscreen),This device serves no purpose. ...Why does Enterprise require the presence of carbon units?,[Kirk's quarters],
45.0,DECKER (on viewscreen),Enterprise would be unable to function without carbon units.,[Kirk's quarters],
45.0,ILIA PROBE (on viewscreen),More data concerning this functioning is necessary before carbon units can be patterned for data storage.,[Kirk's quarters],
45.0,DECKER (on viewscreen),What does that mean?,[Kirk's quarters],
45.0,ILIA PROBE (on viewscreen),"When my examination is complete, all carbon units will be reduced to data patterns.",[Kirk's quarters],
45.0,DECKER (on viewscreen),"Within you, are memory patterns of a certain carbon unit. If I can help you revive those patterns, you could understand our functions better.",[Kirk's quarters],
45.0,ILIA PROBE (on viewscreen),That is logical. You may proceed.,[Kirk's quarters],
46.0,,,[Enterprise airlock area],
46.0,,,[Enterprise airlock area],
47.0,,,[Kirk's quarters],
47.0,,,[Kirk's quarters],(Spock disables a technician with a nerve pinch)
47.0,CHAPEL (on viewscreen),I remember Lieutenant Ilia once mentioning that she wore this.,[Kirk's quarters],
47.0,DECKER (on viewscreen),"Put it on. ...On Delta, ...remember?",[Kirk's quarters],(viewscreen has moved to Ilia's quarters)
47.0,CHAPEL (on viewscreen),Ilia.,[Kirk's quarters],
47.0,ILIA PROBE (on viewscreen),"Doctor Chapel, ...Will?",[Kirk's quarters],
47.0,DECKER (on viewscreen),Ilia.,[Kirk's quarters],
47.0,McCOY (on viewscreen),"Commander. ...Commander, ...this is a mechanism.",[Kirk's quarters],
47.0,DECKER (on viewscreen),"Ilia, help us make direct contact with V'Ger.",[Kirk's quarters],
47.0,ILIA PROBE (on viewscreen),I cannot.,[Kirk's quarters],
47.0,DECKER (on viewscreen),This Creator V'Ger's looking for. What is it?,[Kirk's quarters],
47.0,ILIA PROBE (on viewscreen),V'Ger does not know.,[Kirk's quarters],
48.0,,,[Outside Enterprise - Spock in a thruster suit],
48.0,SPOCK,"Computer. Commence recording. Captain Kirk, these messages will detail my attempt to contact the aliens. ...I intend to calculate thruster ignition and acceleration rates to coincide with the opening of the V'Ger orifice. This should facilitate a better view of the interior of the alien spacecraft.",[Outside Enterprise - Spock in a thruster suit],
49.0,,,[Enterprise bridge],
49.0,UHURA,"Captain, Starfleet signals growing in strength, sir. ...They still have the intruder on their monitors. It's decelerating!",[Enterprise bridge],
49.0,SULU,Confirmed. Lunar beacons indicate intruder on a course into Earth orbit.,[Enterprise bridge],
49.0,CHEKOV,Sir! Airlock four has been opened. A thruster suit is reported missing!,[Enterprise bridge],
49.0,KIRK,"A thruster suit? That's Spock! Damn him! Bring him back here. ...No wait, ...get a fix on his position.",[Enterprise bridge],
49.0,CHEKOV,Aye sir.,[Enterprise bridge],
50.0,,,[Outside Enterprise],
50.0,,,[Outside Enterprise],
50.0,SPOCK,"I have successfully penetrated the next chamber of the alien's Interior, and I am witnessing some sort of dimensional image which I believe to be a representation of V'Ger's home planet. I am passing through a connecting tunnel. Apparently a kind of plasma-energy conduit. Possibly a field coil for gigantic imaging systems. Curious. I am seeing images of planets, moons, stars, whole galaxies all stored in here, recorded. It could be a record of V'Ger's entire journey. But who, or what, are we dealing with? The Epsilon Nine station, stored here with every detail. Captain, I am now quite convinced that all of this is V'Ger. That we are inside a living machine. Ilia. The sensor ...must contain some special meaning. I must try to mind-meld with it. Aaaaarhh.",[Outside Enterprise],
50.0,,,[Outside Enterprise],(Spock fires the thruster suit and successfully passes through the opening orifice)
50.0,KIRK,Spock? ...Spock?,[Outside Enterprise],
51.0,,,[Enterprise sickbay],"(Spock reappears outside the Enterprise, Kirk in a spacesuit retrieves him)"
51.0,CHAPEL,Now scanning pons area. Spinal nerve fiber connection.,[Enterprise sickbay],
51.0,McCOY,Indications of some neurological trauma. The power pouring through that mind-meld must have been staggering.,[Enterprise sickbay],
51.0,SPOCK,"Jim, ...I should have known.",[Enterprise sickbay],
51.0,KIRK,Were you right? About V'Ger?,[Enterprise sickbay],
51.0,SPOCK,"A lifeform of its own, a conscious, living entity.",[Enterprise sickbay],
51.0,CHAPEL (OC),A living machine?,[Enterprise sickbay],
51.0,KIRK,It considers the Enterprise a living machine. That's why the probe refers it as an entity.,[Enterprise sickbay],
51.0,SPOCK,"I saw V'Ger's planet, a planet populated by living machines. Unbelievable technology. V'Ger has knowledge that spans this universe. And, yet with all this pure logic, ...V'Ger is barren, cold, no mystery, no beauty. I should have known.",[Enterprise sickbay],
51.0,KIRK,"Known? Known what? ...Spock, what should you have known?",[Enterprise sickbay],
51.0,SPOCK,"This simple feeling ...is beyond V'Ger's comprehension. No meaning, ...no hope, ...and, Jim, no answers. It's asking questions. 'Is this ...all I am? Is there nothing more?'",[Enterprise sickbay],
51.0,UHURA (on intercom),Bridge to Captain.,[Enterprise sickbay],
51.0,KIRK,Kirk here.,[Enterprise sickbay],
52.0,,,[Enterprise bridge],
52.0,UHURA,"A faint signal from Starfleet, sir. Intruder Cloud has been located on their outer monitors for past twenty-seven minutes. ...Cloud dissipating rapidly as it approaches.",[Enterprise bridge],
52.0,SULU,Starfleet reports forward velocity has slowed to sub-warp speed. We are three minutes from Earth's orbit.,[Enterprise bridge],
53.0,,,[Enterprise sickbay],
53.0,KIRK,I'll be right there. ...I need Spock on the bridge.,[Enterprise sickbay],
53.0,CHAPEL,"Dalaphaline, five cc's.",[Enterprise sickbay],
54.0,,,[Enterprise bridge],
54.0,UHURA (OC),"Captain, Starfleet is sending this tactical on V'Ger's position. V'Ger is transmitting a signal.",[Enterprise bridge],
54.0,DECKER,Jim!,[Enterprise bridge],
54.0,KIRK,From V'Ger?,[Enterprise bridge],
54.0,ILIA PROBE,V'Ger signals the Creator.,[Enterprise bridge],
54.0,KIRK,Spock?,[Enterprise bridge],
54.0,SPOCK,A simple binary code transmitted by carrier-wave signal. Radio.,[Enterprise bridge],
54.0,KIRK,Radio?,[Enterprise bridge],
54.0,DECKER,"Jim, V'Ger expects an answer.",[Enterprise bridge],
54.0,KIRK,An answer? I don't know the question.,[Enterprise bridge],
54.0,ILIA PROBE,The Creator has not responded.,[Enterprise bridge],
54.0,CHEKOV,All planetary defence systems have just gone inoperative.,[Enterprise bridge],
54.0,UHURA,"Sir, Starfleet says the devices are proceeding to equidistant positions orbiting the planet.",[Enterprise bridge],
54.0,McCOY,They're the same things that hit us.,[Enterprise bridge],
54.0,SPOCK,"They are hundreds of times more powerful, Captain. From those positions they could devastate the entire surface of the planet.",[Enterprise bridge],
54.0,KIRK,Why?,[Enterprise bridge],
54.0,ILIA PROBE,The Creator has not answered. The carbon-units infestation is to be removed from the Creator's planet.,[Enterprise bridge],
54.0,KIRK,Why?,[Enterprise bridge],
54.0,ILIA PROBE,"You infest, Enterprise. You interfere with the Creator in the same manner.",[Enterprise bridge],
54.0,KIRK,The carbon-units are not an infestation. They are ...a natural function of the Creator's planet. They are living things.,[Enterprise bridge],
54.0,ILIA PROBE,They are not true lifeforms Only the Creator and other similar lifeforms are true.,[Enterprise bridge],
54.0,McCOY,"Similar lifeforms. Jim, V'Ger is saying its Creator is a machine.",[Enterprise bridge],
54.0,KIRK,Machine!,[Enterprise bridge],
54.0,SPOCK,"Captain, V'Ger is a child. I suggest you treat it as such.",[Enterprise bridge],
54.0,KIRK,A child?,[Enterprise bridge],
54.0,SPOCK,"Yes, captain, a child. Evolving, learning, searching, instinctively needing.",[Enterprise bridge],
54.0,DECKER,Needing what?,[Enterprise bridge],
54.0,McCOY,Spock! This thing is about to wipe out every living thing on Earth Now what do you suggest we do? Spank it?,[Enterprise bridge],
54.0,SPOCK,"It only knows that it needs, Commander. But like so many of us, it does not know what.",[Enterprise bridge],
54.0,KIRK,The carbon units know why the Creator has not responded.,[Enterprise bridge],
54.0,ILIA PROBE,Disclose the information.,[Enterprise bridge],
54.0,KIRK,Not until V'Ger withdraws the devices orbiting the third planet.,[Enterprise bridge],
54.0,UHURA,Captain! I'm losing Starfleet. Interference from V'Ger.,[Enterprise bridge],
54.0,ILIA PROBE,"Kirk unit, disclose the information. Why has the Creator not responded?",[Enterprise bridge],
54.0,KIRK,"No. ...Secure all stations, clear the bridge.",[Enterprise bridge],
54.0,,,[Enterprise bridge],
54.0,SULU,"Clear the bridge, Captain?",[Enterprise bridge],
54.0,KIRK,"That was the order, Mister Sulu. Clear the bridge.",[Enterprise bridge],(the Enterprise suffers a severe shock)
54.0,SULU,Aye sir.,[Enterprise bridge],
54.0,,,[Enterprise bridge],
54.0,McCOY,"Your child is having a tantrum, Mister Spock.",[Enterprise bridge],
54.0,ILIA PROBE,V'Ger requires the information.,[Enterprise bridge],(the Enterprise is rocked by more severe shocks)
54.0,KIRK,Bridge. Secure all stations. Move out!,[Enterprise bridge],
54.0,McCOY,Jim! What the hell kind of strategy is this?,[Enterprise bridge],
54.0,DECKER,"All ship's functions going to automatic, Captain.",[Enterprise bridge],
